4.135197323339894759e-01,8.673297659034559515e-02,2.771848433524912170e-01
4.136930996469889155e-01,8.657883381198588912e-02,2.769691116094822325e-01
4.138664657262667301e-01,8.642412977468805213e-02,2.767532047657242367e-01
4.140398281054393781e-01,8.626886689332854963e-02,2.765371267145437795e-01
4.142131843408244363e-01,8.611304756289575590e-02,2.763208813156952104e-01
4.143865320112571915e-01,8.595667415864494121e-02,2.761044723956409541e-01
4.145598687179070652e-01,8.579974903625206539e-02,2.758879037478301210e-01
4.147331920840967578e-01,8.564227453196640583e-02,2.756711791329728434e-01
4.149064997551214495e-01,8.548425296276243590e-02,2.754543022793142226e-01
4.150797893980711639e-01,8.532568662648951086e-02,2.752372768829042804e-01
4.152530587016515784e-01,8.516657780202144257e-02,2.750201066078667989e-01
4.154263053760089419e-01,8.500692874940479760e-02,2.748027950866644975e-01
4.155995271525541601e-01,8.484674171000544662e-02,2.745853459203636548e-01
4.157727217837893785e-01,8.468601890665455878e-02,2.743677626788942892e-01
4.159458870431353428e-01,8.452476254379340248e-02,2.741500489013107278e-01
4.161190207247598138e-01,8.436297480761693890e-02,2.739322080960469585e-01
4.162921206434070376e-01,8.420065786621638848e-02,2.737142437411721474e-01
4.164651846342295460e-01,8.403781386972065948e-02,2.734961592846431588e-01
4.166382105526200696e-01,8.387444495043669401e-02,2.732779581445543560e-01
4.168111962740445042e-01,8.371055322298906476e-02,2.730596437093862350e-01
4.169841396938769318e-01,8.354614078445800340e-02,2.728412193382510620e-01
4.171570387272354741e-01,8.338120971451670749e-02,2.726226883611367890e-01
4.173298913088188677e-01,8.321576207556791172e-02,2.724040540791497489e-01
4.175026953927449824e-01,8.304979991287828045e-02,2.721853197647529643e-01
4.176754489523894498e-01,8.288332525471339696e-02,2.719664886620052902e-01
4.178481499802268462e-01,8.271634011247046281e-02,2.717475639867962811e-01
4.180207964876714866e-01,8.254884648081031728e-02,2.715285489270800601e-01
4.181933865049206611e-01,8.238084633778917920e-02,2.713094466431073548e-01
